"groupID"	"featureID"	"exonBaseMean"	"dispersion"	"stat"	"pvalue"	"padj"	"Adult16wk"	"Adult6wk"	"E13.5"	"Sham12wk"	"TAC4wk12wk"	"log2fold_Adult16wk_E13.5"	"log2fold_Adult6wk_E13.5"	"log2fold_Sham12wk_E13.5"	"log2fold_TAC4wk12wk_E13.5"	"genomicData.seqnames"	"genomicData.start"	"genomicData.end"	"genomicData.width"	"genomicData.strand"	"countData.SRR33"	"countData.SRR34"	"countData.SRR35"	"countData.SRR36"	"countData.SRR37"	"countData.SRR38"	"countData.SRR39"	"countData.SRR40"	"countData.SRR41"	"countData.SRR42"	"countData.SRR43"	"countData.SRR44"	"countData.SRR45"	"countData.SRR46"	"countData.SRR47"	"countData.SRR48"	"countData.SRR49"	"countData.SRR50"	"countData.SRR51"	"countData.SRR52"	"countData.SRR53"	"countData.SRR54"	"countData.SRR55"	"countData.SRR56"	"countData.SRR57"	"countData.SRR58"	"countData.SRR59"	"transcripts"
"ENSMUSG00000053093:E031"	"ENSMUSG00000053093"	"E031"	757.590527462881	0.0114192088998726	215.070015138745	2.15630128682386e-45	2.39199003212787e-44	833.471701115747	1003.68296564062	390.677587882223	118.005243777016	353.968497831449	1.09315472180613	1.36125323620431	-1.72712752459639	-0.142357524026876	"chr14"	54987419	54987530	112	"-"	7858	5040	3751	3300	3807	4816	5836	350	385	344	226	346	234	276	231	229	365	275	418	64	33	38	49	658	1989	1214	300	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E032"	"ENSMUSG00000053093"	"E032"	231.845847200218	0.0498490301338947	169.145084499767	1.59568078318918e-35	1.49243085015929e-34	77.9690567926684	44.8652815137444	229.571877540428	87.2005456280812	134.776316585271	-1.55797233611659	-2.35527455457489	-1.39653685597255	-0.768378920445896	"chr14"	54988305	54988475	171	"-"	5035	2740	2096	1961	2198	2772	3616	22	4	12	15	16	15	21	32	29	22	41	21	42	32	22	41	565	287	490	165	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E033"	"ENSMUSG00000053093"	"E033"	125.868656545392	0.0493606866185213	241.158313147954	5.22392332181138e-51	7.32885713089421e-50	19.6234388412681	21.9080249250584	94.7796949088395	104.235760067738	197.978936905603	-2.27200013322864	-2.11311859016003	0.137200384489531	1.06269702717711	"chr14"	54988775	54988924	150	"-"	2250	1078	1014	619	854	1303	1429	5	5	8	7	12	4	12	8	2	3	12	5	53	26	37	46	702	496	716	309	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E034"	"ENSMUSG00000053093"	"E034"	752.258251335675	0.00497465175780948	345.726440541431	1.46779374191075e-73	4.11845655818487e-72	682.134015524273	819.66916292605	462.758862463597	112.300969143026	406.360547383995	0.559794586375702	0.824781102820015	-2.04289024187259	-0.187500278991156	"chr14"	54989044	54989162	119	"-"	8281	7219	4304	3567	4359	5852	6697	326	309	235	191	275	205	281	184	218	254	224	301	52	31	38	54	915	2340	1089	404	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E035"	"ENSMUSG00000053093"	"E035"	468.371818720882	0.0271997373417313	480.333030826779	1.20039623993212e-102	5.72589006447623e-101	138.432529317306	105.092801395248	405.455555063959	1298.96633362942	274.73841511249	-1.55036078690585	-1.94787992726449	1.67974835585291	-0.561485130426717	"chr14"	54989255	54989393	139	"-"	7362	5370	4256	3166	4996	4734	5328	45	25	43	37	21	25	49	44	46	45	64	48	503	460	442	599	892	774	908	515	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E036"	"ENSMUSG00000053093"	"E036"	241.244075119005	0.0264014061169518	283.54527250969	3.83328728291414e-60	6.77214086648166e-59	64.0264007401493	69.9593818406951	244.199384724677	212.046567108112	96.2883285720142	-1.93132074947204	-1.80347011855916	-0.203678438514235	-1.34262672544793	"chr14"	54989978	54990081	104	"-"	5025	2585	1949	2202	2874	3478	3528	22	22	22	14	30	21	33	20	17	20	22	25	85	74	67	104	333	252	321	174	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E037"	"ENSMUSG00000053093"	"E037"	114.500260820324	0.0704605602985391	134.254029510993	4.79101206075652e-28	4.08091563032297e-27	30.4821361072556	65.1690426191281	100.022267172439	319.097868014649	31.9268598908933	-1.71428529990278	-0.618062505653556	1.67367775795419	-1.64747864031956	"chr14"	54990305	54990403	99	"-"	1722	576	602	1221	1502	1694	1500	24	27	25	15	16	15	7	11	9	12	20	6	93	161	100	135	92	94	84	87	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E038"	"ENSMUSG00000053093"	"E038"	160.159665541116	0.0350875682200893	235.97151400655	6.83804206825788e-50	9.31927447588288e-49	63.6714610831704	85.4829652879558	134.202932944022	468.879587714414	42.9210272546734	-1.07569742576813	-0.650707342216397	1.80480127256262	-1.64465969082067	"chr14"	54990742	54990805	64	"-"	2398	1178	1020	1512	1680	1965	2030	27	42	24	30	22	15	24	20	12	25	23	33	173	221	148	178	119	137	125	102	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E039"	"ENSMUSG00000053093"	"E039"	257.716795747446	0.0270812245882326	260.77082364955	3.11087292057479e-55	4.94628794371391e-54	90.7660930792419	101.523733887411	236.157863742104	431.023807846004	104.392124751521	-1.3795262113908	-1.21793454072932	0.868015983488848	-1.17773869572042	"chr14"	54990916	54991008	93	"-"	4396	2707	1902	2322	2680	3197	3499	49	44	28	22	32	17	30	25	35	35	36	33	177	186	118	191	345	280	343	203	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E040"	"ENSMUSG00000053093"	"E040"	316.576964182731	0.0284587867813114	196.863421905921	1.77490863125345e-41	1.88140314912866e-40	122.134829841004	141.640934838561	285.630378851489	398.290506961945	141.515087141612	-1.22567474851189	-1.01191115780776	0.479671665705238	-1.0131935593543	"chr14"	54991092	54991200	109	"-"	5554	2611	2742	2829	3062	4111	4409	45	47	43	46	44	39	53	35	33	31	54	57	192	147	124	155	481	392	453	263	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E041"	"ENSMUSG00000053093"	"E041"	63.5037777201538	0.0454708302465803	225.116652269842	1.48511146104026e-47	1.91458964031406e-46	5.59968038100402	13.8694431184112	62.2812227118361	110.140490835367	39.0170729587257	-3.47538087947102	-2.16688740566369	0.822475769955312	-0.674691716096263	"chr14"	54991716	54991743	28	"-"	1269	521	675	553	615	926	1019	5	8	2	3	4	4	4	2	0	1	3	2	37	60	31	42	127	89	140	80	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E042"	"ENSMUSG00000053093"	"E042"	1906.20038277302	0.0141598264639044	917.488653436941	2.70636694518852e-197	4.30312344284974e-195	3349.2207183533	4311.88124933613	266.343125227564	231.94491385638	470.55099738859	3.6524675067475	4.01695949826828	-0.199503832176383	0.821065044920368	"chr14"	54991838	54991994	157	"-"	5440	2896	2374	2642	3474	3015	3447	1405	1659	1371	1010	1478	1150	1375	855	924	1335	964	1775	83	98	75	103	1119	3069	944	426	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E043"	"ENSMUSG00000053093"	"E043"	535.951071893705	0.00722525434560884	1417.57882318087	1.06610316144041e-305	5.08531208007074e-303	100.017993738545	57.6302008599583	545.441078372539	156.077137126222	400.124905688174	-2.44716378547432	-3.24252640378883	-1.80516413649394	-0.446972925176309	"chr14"	54992240	54992383	144	"-"	11283	6530	5382	4490	5317	7058	8269	23	14	14	21	25	11	34	31	30	37	52	30	64	55	65	57	1178	1743	1171	504	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E044"	"ENSMUSG00000053093"	"E044"	292.221736465359	0.0258981802697898	349.557340453602	2.18551675751551e-74	6.51557183334313e-73	73.5296164417883	64.6487613160102	266.595507539796	261.098984137005	243.833475858551	-1.85825510503993	-2.04395783638689	-0.0300556249171729	-0.128756262531613	"chr14"	54992673	54992691	19	"-"	4751	3170	2589	2319	2748	3651	4187	23	26	25	16	17	14	25	25	17	27	27	37	94	114	92	100	877	594	856	405	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E045"	"ENSMUSG00000053093"	"E045"	709.97658508343	0.0249702518861314	250.767673993601	4.4481867158866e-53	6.63057832336846e-52	269.336989247698	248.876833797666	654.892397838715	540.583521211161	400.126883055354	-1.28184550878963	-1.39582593778173	-0.276740349581849	-0.710800322648105	"chr14"	54992692	54992881	190	"-"	12498	7564	6230	5802	7069	8715	9749	96	80	103	55	72	60	102	78	71	94	131	102	218	226	177	211	1392	1039	1326	728	c("ENSMUST00000153783", "ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E046"	"ENSMUSG00000053093"	"E046"	246.324383565031	0.0319713430783044	268.006765026422	8.57857333092875e-57	1.4614212424475e-55	57.2208519963635	63.4650164797169	255.116015369641	184.404767072439	100.631589227699	-2.1565405854708	-2.00712000342866	-0.468277518022954	-1.34207021743044	"chr14"	54993304	54993359	56	"-"	5361	1973	2773	2308	2540	3602	4377	25	28	28	16	13	9	26	17	16	14	22	28	70	68	63	84	334	295	324	180	c("ENSMUST00000153783", "ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E047"	"ENSMUSG00000053093"	"E047"	286.782970766116	0.0618171457727552	218.730815160863	3.51592779996448e-46	4.09048185508063e-45	37.2797903068568	79.064617686808	291.572073520285	355.259671626929	138.078036846179	-2.96738689621519	-1.88274842456797	0.285021379682352	-1.07836868845084	"chr14"	54993588	54993625	38	"-"	6486	1561	3430	2625	2792	4306	5369	19	37	22	17	32	21	13	8	7	16	7	30	114	104	143	182	455	403	408	284	c("ENSMUST00000153783", "ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E048"	"ENSMUSG00000053093"	"E048"	45.3614520948245	0.059507796778507	363.924030025467	1.72687896175298e-77	5.88372331968692e-76	50.1812420370639	94.0625230887513	2.39200136619823	266.837003551523	16.9005723777403	4.39085806071862	5.29732991223801	6.8015967219916	2.82078198895656	"chr14"	54993626	54993680	55	"-"	50	32	24	22	16	34	33	24	49	22	27	39	16	20	9	11	23	7	39	94	105	83	132	36	54	40	59	ENSMUST00000153783
"ENSMUSG00000053093:E049"	"ENSMUSG00000053093"	"E049"	77.2142024387864	0.0372509378333618	319.207000521513	7.77741996389515e-68	1.85491466138899e-66	59.7839025008046	154.59284661819	14.8086486414917	433.751312039001	26.1226368686778	2.01331708062277	3.38396166477711	4.87235622258449	0.818860538660198	"chr14"	54994333	54994510	178	"-"	333	137	126	169	134	200	219	46	72	47	35	47	42	30	17	17	23	13	28	169	207	117	181	62	74	75	81	ENSMUST00000168485
"ENSMUSG00000053093:E050"	"ENSMUSG00000053093"	"E050"	166.777878192241	0.0555883789048894	222.683462621074	4.95954230129281e-47	6.22553073083334e-46	23.3202086519974	46.9937694492455	168.237857381396	269.621708295649	70.021880634567	-2.85084977976095	-1.83996098315162	0.680434276563421	-1.26462466660622	"chr14"	54994511	54994548	38	"-"	3569	864	2035	1563	1634	2496	3112	11	25	11	11	18	12	13	2	8	10	7	10	107	113	88	107	205	225	206	153	c("ENSMUST00000153783", "ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E051"	"ENSMUSG00000053093"	"E051"	49.8164317332093	0.038857974697563	727.723822011812	3.45866424147524e-156	3.29956568636738e-154	43.7058279297652	79.8168168529937	1.27550863333528	451.750362175171	26.0748869754059	5.09868109890596	5.96754817534219	8.46830928357859	4.35351643020137	"chr14"	54994549	54994626	78	"-"	26	11	8	11	14	20	23	21	43	20	20	22	23	22	8	13	16	11	24	170	209	118	208	65	101	53	75	c("ENSMUST00000102803", "ENSMUST00000168485")
"ENSMUSG00000053093:E052"	"ENSMUSG00000053093"	"E052"	16.3252089795574	0.0127568214905726	1280.1645831435	6.64823843960097e-276	1.58560486784483e-273	12.6083104619577	22.4614246838425	0.194120442409476	175.841298603851	8.78530008771657	6.02127910127326	6.85435357452758	9.82310617734693	5.50006760826	"chr14"	54994627	54994634	8	"-"	3	2	0	1	4	4	3	7	10	5	7	5	8	5	7	1	6	1	7	58	88	49	78	24	32	24	19	ENSMUST00000102803
"ENSMUSG00000057123:E001"	"ENSMUSG00000057123"	"E001"	5.5373977022354	0.003918120148308	1.70412275460751	0.789968584682713	0.836461296668648	3.10250453622055	2.32113562663523	2.62226707433547	3.25860355741556	3.64618368077041	0.242618690173429	-0.17598380608814	0.313439214515287	0.475572611088133	"chr3"	97032416	97032485	70	"+"	92	66	61	46	50	66	84	1	0	0	0	3	1	1	0	0	1	1	3	1	0	2	6	6	3	1	1	c("ENSMUST00000132256", "ENSMUST00000072600")
"ENSMUSG00000057123:E002"	"ENSMUSG00000057123"	"E002"	0.161081824665352	0.12568635457364	0.361512202085919	0.985504975031755	0.987575363634763	0.00093100065671074	0.000916493241387279	0.106831395442277	0.00184902027843514	0.00235162707238026	-6.84233778551059	-6.86499572919078	-5.85243082901356	-5.50553258437278	"chr3"	97037722	97037778	57	"+"	2	3	2	0	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000132256
"ENSMUSG00000057123:E003"	"ENSMUSG00000057123"	"E003"	33.476277244511	0.00978754961820981	2.77970191617976	0.595341579644746	0.652822835610446	19.6699780996322	14.853759608899	15.7574618771892	14.4880926121455	15.6036917728185	0.319960178981799	-0.0852070371089093	-0.12116749879166	-0.0141477668406258	"chr3"	97050596	97050873	278	"+"	582	432	320	285	317	415	433	5	4	4	3	10	6	7	6	4	11	3	7	11	11	7	11	15	8	15	9	c("ENSMUST00000132256", "ENSMUST00000072600")
"ENSMUSG00000057123:E004"	"ENSMUSG00000057123"	"E004"	257.59728710824	0.0115013529972275	2.83053705613247	0.586573056345406	0.648990746284461	115.878525804091	127.148739854116	124.217727430165	125.540923344784	122.248044447801	-0.100257842952734	0.0336460848778318	0.0152866460373206	-0.0230596918004354	"chr3"	97050874	97053634	2761	"+"	3850	2743	2694	2293	3033	3478	3771	43	70	31	34	53	43	41	27	31	26	47	53	100	79	57	113	79	91	94	103	ENSMUST00000072600
"ENSMUSG00000057666:E001"	"ENSMUSG00000057666"	"E001"	0.86153775689714	0.0434631719302298	85.2583947003776	1.33706353951405e-17	8.07315580187595e-17	0.000971432009542704	0.000497045678215524	0.0597453061149355	0.701788649155607	6.22282821498601	-5.94256853688236	-6.9093031213681	3.55413933610228	6.70260123773428	"chr6"	125161853	125161853	1	"-"	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	6	11	7	13	c("ENSMUST00000147954", "ENSMUST00000117757")
"ENSMUSG00000057666:E002"	"ENSMUSG00000057666"	"E002"	0.986727656946481	0.0765473539865405	49.3811463794422	4.86176656631023e-10	2.07059165368748e-09	0.00024238085975681	0.000170347198684918	0.328724055521305	0.931696904824812	6.23023973413642	-10.4053855420559	-10.9141830962627	1.50298366607385	4.24433873835124	"chr6"	125161854	125162063	210	"-"	3	3	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	6	11	7	13	c("ENSMUST00000118875", "ENSMUST00000073605", "ENSMUST00000147954", "ENSMUST00000117757")
"ENSMUSG00000057666:E003"	"ENSMUSG00000057666"	"E003"	0.954104591999631	0.0242609315756976	15.1131399367924	0.0044722190437303	0.00903918849092946	1.35038718508375	0.615631951017511	1.25256432101182	0.584759352475273	0.167749708887023	0.108488428497153	-1.02474467588885	-1.09896975389512	-2.90050252193923	"chr6"	125162064	125162101	38	"-"	13	8	2	5	5	5	4	0	0	1	0	0	0	2	1	0	0	0	0	3	1	0	1	0	0	1	0	c("ENSMUST00000118875", "ENSMUST00000073605", "ENSMUST00000117757", "ENSMUST00000183272", "ENSMUST00000147954")
"ENSMUSG00000057666:E004"	"ENSMUSG00000057666"	"E004"	1.58394351986007	0.0458406691239469	6.6465070546372	0.155790164398713	0.21920916937518	1.34671257674123	1.84516151144246	1.89809541231168	1.50868448499103	1.01025067781584	-0.495110539446315	-0.0408054103097598	-0.331261391763126	-0.909839195222143	"chr6"	125162212	125162393	182	"-"	11	4	13	9	11	9	6	1	0	0	0	1	1	0	0	1	0	0	2	4	1	1	7	2	1	0	3	c("ENSMUST00000118875", "ENSMUST00000073605", "ENSMUST00000117757", "ENSMUST00000183272", "ENSMUST00000147954")
"ENSMUSG00000057666:E005"	"ENSMUSG00000057666"	"E005"	2.67123744818189	0.0445996166399606	3.10190548961714	0.540918948113534	0.608533816627726	1.34678381324137	2.45483276600362	2.89410877754102	2.89732729848747	4.88185409653858	-1.10360086092589	-0.237494402648335	0.00160352100083769	0.754310030278573	"chr6"	125162394	125162477	84	"-"	15	5	19	14	16	12	15	1	0	0	0	3	0	0	0	1	0	0	2	7	3	3	12	6	8	5	10	ENSMUST00000147954
"ENSMUSG00000057666:E006"	"ENSMUSG00000057666"	"E006"	0.719635546154029	0.0105252838162214	29.5108640288084	6.15499371905916e-06	1.83495750249451e-05	0.000235760388741632	0.000170551590310077	0.417708920618064	0.938023092207932	3.52375017857766	-10.7909608943642	-11.2580740313392	1.1671254852598	3.07654178668037	"chr6"	125162478	125162527	50	"-"	4	1	4	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	4	6	5	6	c("ENSMUST00000118875", "ENSMUST00000073605", "ENSMUST00000117757", "ENSMUST00000183272", "ENSMUST00000147954")
"ENSMUSG00000057666:E007"	"ENSMUSG00000057666"	"E007"	2.01005878494947	0.00630224133925147	7.20489198864976	0.125448734456006	0.185835547625822	0.449724014528219	3.07866904071051	2.41488037670466	1.87246629554882	2.84880590464515	-2.42483989688381	0.350355059271612	-0.367011975257902	0.238405605432488	"chr6"	125162528	125162708	181	"-"	19	10	7	7	9	16	13	0	0	4	0	0	1	0	0	0	0	0	1	6	3	1	6	4	8	4	1	c("ENSMUST00000118875", "ENSMUST00000073605", "ENSMUST00000183272", "ENSMUST00000117757")
"ENSMUSG00000057666:E008"	"ENSMUSG00000057666"	"E008"	2.4987785730554	0.0060441914260449	12.7052179846865	0.0128096846974452	0.0241510656153413	3.14868753200927	2.4615751557534	2.48261759556847	2.22479486705049	1.17426710630396	0.342888538742568	-0.0122802683444532	-0.158189735055732	-1.08010144591879	"chr6"	125162771	125162842	72	"-"	14	14	8	11	9	14	13	1	0	2	0	1	0	1	1	2	0	2	1	5	5	2	7	2	2	2	1	ENSMUST00000182464
"ENSMUSG00000057666:E009"	"ENSMUSG00000057666"	"E009"	0.83116147742093	0.0120901199485649	9.36747572706906	0.0525427175469474	0.0846718792901821	1.34965726677713	0.615254349082117	0.893720649107329	0.702062998746389	0.167819178004102	0.594697231685584	-0.538641006888037	-0.348223462888675	-2.41291636447107	"chr6"	125162843	125162870	28	"-"	7	4	0	2	3	8	6	1	0	0	0	0	0	1	1	0	0	1	0	2	1	0	3	0	0	0	1	c("ENSMUST00000182464", "ENSMUST00000073605", "ENSMUST00000144205", "ENSMUST00000183272", "ENSMUST00000117757", "ENSMUST00000118875")
"ENSMUSG00000057666:E010"	"ENSMUSG00000057666"	"E010"	1.22733679570181	0.0116948001218907	10.2603529565147	0.036263159624002	0.0611220040305616	1.80034346717505	0.000229804651898106	1.46491053409276	1.16819287470495	0.839551518672717	0.297459610099453	-12.6381169352181	-0.326534067868106	-0.803121794914331	"chr6"	125162871	125163040	170	"-"	7	6	4	7	6	6	13	0	0	0	0	0	0	0	2	0	2	0	0	5	0	0	5	3	0	1	1	c("ENSMUST00000182464", "ENSMUST00000182115", "ENSMUST00000073605", "ENSMUST00000144205", "ENSMUST00000183272", "ENSMUST00000117757", "ENSMUST00000118875")
"ENSMUSG00000057666:E011"	"ENSMUSG00000057666"	"E011"	0.908573788220034	0.0143500548867388	8.00960936178595	0.0912268247897124	0.139026183465472	0.899716472137062	2.46239321927559	0.418187554070038	0.585069410791229	0.335500634580358	1.10532031057922	2.55783913324713	0.484457665986771	-0.317834630452654	"chr6"	125163139	125163174	36	"-"	3	2	3	2	0	3	1	0	2	2	0	0	0	0	1	0	0	1	0	1	1	0	3	0	1	0	1	c("ENSMUST00000182464", "ENSMUST00000073605", "ENSMUST00000144205", "ENSMUST00000183272", "ENSMUST00000117757", "ENSMUST00000118875")
"ENSMUSG00000057666:E012"	"ENSMUSG00000057666"	"E012"	0.0790891942124742	0.0195950752569591	0.0746035150056059	0.99932135064334	NA	0.00015162596843228	0.000155509845632384	0.119505120346716	0.117226900186168	0.167654851210902	-9.62233985842829	-9.58585079517899	-0.0277687690348993	0.488421795522039	"chr6"	125163175	125163203	29	"-"	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	c("ENSMUST00000182464", "ENSMUST00000117757", "ENSMUST00000073605", "ENSMUST00000144205", "ENSMUST00000183272", "ENSMUST00000182052", "ENSMUST00000118875")
"ENSMUSG00000057666:E013"	"ENSMUSG00000057666"	"E013"	0	NA	NA	NA	NA	0.00012394267582963	0.000151593040322104	0.000107610690668054	8.47086951295015e-05	0.000179722501244064	0.203851609785549	0.49438210982666	-0.345239439475929	0.739949634790705	"chr6"	125163204	125163287	84	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000182464", "ENSMUST00000182115", "ENSMUST00000182052", "ENSMUST00000073605", "ENSMUST00000144205", "ENSMUST00000183272", "ENSMUST00000117757", "ENSMUST00000118875")
"ENSMUSG00000057666:E014"	"ENSMUSG00000057666"	"E014"	0	NA	NA	NA	NA	0.000123942675829631	0.000151593040322104	0.000107610690668053	8.47086951295013e-05	0.000179722501244063	0.203851609785562	0.494382109826663	-0.345239439475929	0.739949634790703	"chr6"	125163288	125163321	34	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000182464", "ENSMUST00000182115", "ENSMUST00000117757", "ENSMUST00000182277", "ENSMUST00000073605", "ENSMUST00000144205", "ENSMUST00000183272", "ENSMUST00000182052", "ENSMUST00000118875")
"ENSMUSG00000057666:E015"	"ENSMUSG00000057666"	"E015"	0	NA	NA	NA	NA	0.000123942675829627	0.000151593040322105	0.000107610690668054	8.47086951295015e-05	0.000179722501244064	0.20385160978551	0.49438210982666	-0.345239439475932	0.739949634790703	"chr6"	125163322	125163339	18	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000182464", "ENSMUST00000182115", "ENSMUST00000182052", "ENSMUST00000182277", "ENSMUST00000073605", "ENSMUST00000144205", "ENSMUST00000117757", "ENSMUST00000118875")
"ENSMUSG00000057666:E016"	"ENSMUSG00000057666"	"E016"	0	NA	NA	NA	NA	0.000123942675829628	0.000151593040322105	0.000107610690668054	8.47086951295015e-05	0.000179722501244064	0.203851609785521	0.49438210982666	-0.345239439475932	0.739949634790703	"chr6"	125163340	125163345	6	"-"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000182115", "ENSMUST00000117757", "ENSMUST00000182277", "ENSMUST00000073605", "ENSMUST00000144205", "ENSMUST00000182052", "ENSMUST00000118875")
